voyageid,departure,purchase,arrival,year,embarked,disembarked
77788.0,London,"Gold Coast, port unspecified",Savanna la Mar,1765.0,294.0,240.0
77804.0,London,"Gold Coast, port unspecified",Charleston,1765.0,257.0,220.0
77857.0,London,"Gold Coast, port unspecified","Jamaica, port unspecified",1779.0,359.0,328.0
78026.0,London,"Gold Coast, port unspecified","Grenada, port unspecified",1771.0,400.0,326.0
78047.0,London,"Gold Coast, port unspecified","St. Kitts, port unspecified",1771.0,352.0,287.0
78056.0,London,"Gold Coast, port unspecified","Grenada, port unspecified",1771.0,83.0,65.0
78079.0,London,"Gold Coast, port unspecified","Grenada, port unspecified",1772.0,352.0,287.0
78080.0,London,"Gold Coast, port unspecified","Jamaica, port unspecified",1772.0,171.0,151.0
78096.0,London,"Gold Coast, port unspecified","Grenada, port unspecified",1773.0,467.0,400.0
78104.0,London,"Gold Coast, port unspecified","Grenada, port unspecified",1773.0,352.0,287.0
83281.0,London,"Gold Coast, port unspecified",Demerara,1799.0,172.0,160.0
82752.0,London,"Gold Coast, port unspecified",Demerara,1803.0,245.0,220.0
82753.0,London,"Gold Coast, port unspecified",Cumingsberg,1805.0,285.0,256.0
82755.0,London,"Gold Coast, port unspecified",Kingston,1807.0,281.0,253.0
82767.0,Liverpool,"Gold Coast, port unspecified",Kingston,1780.0,620.0,514.0
82769.0,Liverpool,"Gold Coast, port unspecified",Kingston,1784.0,550.0,522.0
82774.0,Liverpool,"Gold Coast, port unspecified","St. Vincent, port unspecified",1793.0,390.0,387.0
82812.0,Liverpool,"Gold Coast, port unspecified",Kingston,1784.0,450.0,361.0
82813.0,Liverpool,"Gold Coast, port unspecified",Kingston,1786.0,526.0,512.0
82846.0,Liverpool,"Gold Coast, port unspecified",Kingston,1780.0,600.0,610.0
82847.0,Liverpool,"Gold Coast, port unspecified",Kingston,1782.0,700.0,700.0
82856.0,London,"Gold Coast, port unspecified",Demerara,1797.0,495.0,492.0
82878.0,London,"Gold Coast, port unspecified",Kingston,1801.0,178.0,160.0
82905.0,Lisbon,"Gold Coast, port unspecified",Havana,1803.0,176.0,158.0
82964.0,Liverpool,"Gold Coast, port unspecified",Charleston,1784.0,195.0,181.0
83039.0,Liverpool,"Gold Coast, port unspecified","Barbados, port unspecified",1788.0,130.0,88.0
83173.0,London,"Gold Coast, port unspecified","Barbados, port unspecified",1807.0,273.0,250.0
83192.0,London,"Gold Coast, port unspecified",Kingston,1796.0,424.0,423.0
83208.0,London,"Gold Coast, port unspecified","Grenada, port unspecified",1802.0,293.0,263.0
83210.0,Liverpool,"Gold Coast, port unspecified",Charleston,1805.0,412.0,370.0
83272.0,Liverpool,"Gold Coast, port unspecified",Kingston,1790.0,180.0,179.0
84046.0,Liverpool,"Gold Coast, port unspecified",Kingston,1781.0,382.0,350.0
84063.0,London,"Gold Coast, port unspecified","St. Vincent, port unspecified",1803.0,423.0,380.0
84106.0,Liverpool,"Gold Coast, port unspecified",Black River,1781.0,440.0,208.0
90010.0,Liverpool,"Gold Coast, port unspecified","French Caribbean, colony unspecified",1744.0,240.0,184.0
90016.0,Liverpool,"Gold Coast, port unspecified",West Indies (colony unspecified),1744.0,102.0,92.0
90112.0,Liverpool,"Gold Coast, port unspecified","Barbados, port unspecified",1744.0,240.0,197.0
90119.0,Liverpool,"Gold Coast, port unspecified",Kingston,1748.0,329.0,270.0
90138.0,Liverpool,"Gold Coast, port unspecified","Tortola, port unspecified",1751.0,352.0,287.0
90177.0,Liverpool,"Gold Coast, port unspecified",Kingston,1752.0,245.0,210.0
90221.0,Liverpool,"Gold Coast, port unspecified","Barbados, port unspecified",1750.0,198.0,162.0
90222.0,Liverpool,"Gold Coast, port unspecified",Kingston,1752.0,187.0,160.0
90226.0,Liverpool,"Gold Coast, port unspecified",Charleston,1749.0,218.0,156.0
90259.0,Liverpool,"Gold Coast, port unspecified",Kingston,1752.0,262.0,224.0
90272.0,Liverpool,"Gold Coast, port unspecified",Kingston,1752.0,140.0,120.0
90335.0,Liverpool,"Gold Coast, port unspecified",Kingston,1756.0,195.0,173.0
90340.0,Liverpool,"Gold Coast, port unspecified",Annapolis,1762.0,212.0,188.0
90341.0,Liverpool,"Gold Coast, port unspecified",Kingston,1765.0,174.0,154.0
90347.0,Liverpool,"Gold Coast, port unspecified","St. Kitts, port unspecified",1751.0,230.0,197.0
90371.0,Liverpool,"Gold Coast, port unspecified",Kingston,1752.0,181.0,155.0
90395.0,Liverpool,"Gold Coast, port unspecified",Annapolis,1752.0,164.0,140.0
90417.0,Liverpool,"Gold Coast, port unspecified",Kingston,1753.0,89.0,74.0
90534.0,Liverpool,"Gold Coast, port unspecified","St. Kitts, port unspecified",1755.0,171.0,151.0
90536.0,Liverpool,"Gold Coast, port unspecified",Kingston,1755.0,226.0,200.0
90537.0,Liverpool,"Gold Coast, port unspecified",Kingston,1757.0,210.0,180.0
90556.0,Liverpool,"Gold Coast, port unspecified",Charleston,1758.0,270.0,243.0
90558.0,Liverpool,"Gold Coast, port unspecified",Kingston,1756.0,193.0,157.0
90560.0,Liverpool,"Gold Coast, port unspecified",Kingston,1755.0,269.0,165.0
90569.0,Liverpool,"Gold Coast, port unspecified",Kingston,1756.0,343.0,294.0
90608.0,Liverpool,"Gold Coast, port unspecified",Basse-Terre,1759.0,83.0,65.0
90642.0,Liverpool,"Gold Coast, port unspecified",NA,1757.0,352.0,288.0
90648.0,Liverpool,"Gold Coast, port unspecified",Charleston,1760.0,238.0,204.0
90681.0,Liverpool,"Gold Coast, port unspecified","Saint-Domingue, port unspecified",1757.0,230.0,197.0
90694.0,Liverpool,"Gold Coast, port unspecified",Charleston,1758.0,290.0,252.0
90705.0,Liverpool,"Gold Coast, port unspecified",Basse-Terre,1761.0,340.0,321.0
82488.0,London,"Gold Coast, port unspecified",Kingston,1782.0,300.0,284.0
82539.0,London,"Gold Coast, port unspecified",Kingston,1795.0,453.0,442.0
82580.0,London,"Gold Coast, port unspecified",Kingston,1803.0,405.0,364.0
82581.0,London,"Gold Coast, port unspecified",Suriname,1804.0,414.0,372.0
82584.0,London,"Gold Coast, port unspecified","Grenada, port unspecified",1790.0,258.0,257.0
82585.0,London,"Gold Coast, port unspecified",Kingston,1791.0,273.0,250.0
82622.0,Liverpool,"Gold Coast, port unspecified","Grenada, port unspecified",1788.0,359.0,328.0
82639.0,Liverpool,"Gold Coast, port unspecified",Kingston,1807.0,331.0,298.0
82649.0,London,"Gold Coast, port unspecified","Martinique, port unspecified",1799.0,166.0,154.0
82694.0,London,"Gold Coast, port unspecified",Kingston,1790.0,303.0,278.0
82696.0,London,"Gold Coast, port unspecified","St. Vincent, port unspecified",1792.0,394.0,367.0
82699.0,London,"Gold Coast, port unspecified",West Indies (colony unspecified),1796.0,324.0,306.0
83289.0,London,"Gold Coast, port unspecified",Kingston,1796.0,473.0,468.0
83290.0,London,"Gold Coast, port unspecified",Demerara,1801.0,310.0,279.0
83296.0,London,"Gold Coast, port unspecified","Grenada, port unspecified",1788.0,537.0,492.0
83301.0,London,"Gold Coast, port unspecified","Barbados, port unspecified",1795.0,234.0,226.0
83302.0,London,"Gold Coast, port unspecified",Demerara,1802.0,305.0,274.0
83338.0,London,"Gold Coast, port unspecified",Falmouth (Jam.),1799.0,514.0,471.0
83340.0,London,"Gold Coast, port unspecified",Montego Bay,1803.0,350.0,315.0
83341.0,London,"Gold Coast, port unspecified","Jamaica, port unspecified",1805.0,369.0,332.0
83374.0,London,"Gold Coast, port unspecified",Demerara,1800.0,234.0,214.0
83375.0,London,"Gold Coast, port unspecified",Demerara,1801.0,310.0,279.0
83376.0,London,"Gold Coast, port unspecified",Demerara,1802.0,244.0,219.0
83467.0,London,"Gold Coast, port unspecified",NA,1804.0,310.0,279.0
83496.0,Liverpool,"Gold Coast, port unspecified",Suriname,1801.0,339.0,305.0
83584.0,Liverpool,"Gold Coast, port unspecified","Jamaica, port unspecified",1793.0,367.0,367.0
83587.0,London,"Gold Coast, port unspecified",Kingston (Demerera),1805.0,316.0,284.0
83596.0,London,"Gold Coast, port unspecified","Grenada, port unspecified",1786.0,450.0,430.0
83603.0,London,"Gold Coast, port unspecified",Demerara,1803.0,310.0,279.0
83604.0,London,"Gold Coast, port unspecified",Kingston,1807.0,394.0,354.0
83627.0,London,"Gold Coast, port unspecified","Jamaica, port unspecified",1792.0,100.0,93.0
83636.0,London,"Gold Coast, port unspecified",Charleston,1784.0,287.0,263.0
83659.0,Liverpool,"Gold Coast, port unspecified","Tortola, port unspecified",1781.0,200.0,186.0
83672.0,London,"Gold Coast, port unspecified",Charleston,1806.0,215.0,194.0
83700.0,London,"Gold Coast, port unspecified","St. Vincent, port unspecified",1792.0,157.0,130.0
83740.0,London,"Gold Coast, port unspecified","St. Vincent, port unspecified",1801.0,310.0,279.0
83741.0,London,"Gold Coast, port unspecified","Trinidad, port unspecified",1803.0,263.0,236.0
83742.0,London,"Gold Coast, port unspecified",Suriname,1804.0,271.0,244.0
83743.0,London,"Gold Coast, port unspecified",Suriname,1805.0,277.0,249.0
83746.0,London,"Gold Coast, port unspecified","Jamaica, port unspecified",1786.0,450.0,388.0
83785.0,Liverpool,"Gold Coast, port unspecified",Havana,1789.0,186.0,170.0
83792.0,Liverpool,"Gold Coast, port unspecified",Demerara,1802.0,310.0,279.0
83805.0,Liverpool,"Gold Coast, port unspecified",Kingston,1807.0,206.0,185.0
83809.0,London,"Gold Coast, port unspecified",Demerara,1802.0,324.0,291.0
83813.0,Liverpool,"Gold Coast, port unspecified",Kingston,1784.0,532.0,487.0
83819.0,Liverpool,"Gold Coast, port unspecified","Grenada, port unspecified",1789.0,308.0,282.0
83863.0,London,"Gold Coast, port unspecified",Kingston,1802.0,429.0,386.0
83865.0,London,"Gold Coast, port unspecified",Kingston,1805.0,410.0,369.0
83899.0,London,"Gold Coast, port unspecified","Jamaica, port unspecified",1790.0,503.0,461.0
83903.0,London,"Gold Coast, port unspecified",Kingston,1795.0,549.0,545.0
83906.0,Liverpool,"Gold Coast, port unspecified",Kingston,1808.0,254.0,228.0
83918.0,Liverpool,"Gold Coast, port unspecified",Kingston,1786.0,380.0,358.0
83952.0,London,"Gold Coast, port unspecified","Jamaica, port unspecified",1790.0,250.0,233.0
83953.0,London,"Gold Coast, port unspecified","Grenada, port unspecified",1791.0,239.0,226.0
83955.0,London,"Gold Coast, port unspecified",Kingston,1793.0,237.0,217.0
83957.0,London,"Gold Coast, port unspecified",Demerara,1796.0,230.0,230.0
84007.0,Liverpool,"Gold Coast, port unspecified","Trinidad, port unspecified",1803.0,166.0,149.0
84020.0,Liverpool,"Gold Coast, port unspecified","Grenada, port unspecified",1789.0,165.0,171.0
81702.0,London,"Gold Coast, port unspecified",Kingston,1791.0,400.0,314.0
82331.0,Liverpool,"Gold Coast, port unspecified",Suriname,1799.0,359.0,328.0
82333.0,London,"Gold Coast, port unspecified",Kingston,1807.0,290.0,261.0
82334.0,London,"Gold Coast, port unspecified","St. Vincent, port unspecified",1793.0,247.0,244.0
82337.0,London,"Gold Coast, port unspecified",Suriname,1806.0,227.0,204.0
82338.0,London,"Gold Coast, port unspecified","Trinidad, port unspecified",1808.0,182.0,168.0
82357.0,Liverpool,"Gold Coast, port unspecified",Kingston,1807.0,372.0,334.0
91820.0,Liverpool,"Gold Coast, port unspecified","Jamaica, port unspecified",1776.0,280.0,258.0
91924.0,Liverpool,"Gold Coast, port unspecified","Jamaica, port unspecified",1776.0,300.0,275.0
92347.0,Liverpool,"Gold Coast, port unspecified",York River,1735.0,188.0,167.0
92353.0,Liverpool,"Gold Coast, port unspecified",Rappahannock,1726.0,168.0,145.0
92363.0,Liverpool,"Gold Coast, port unspecified",Kingston,1720.0,220.0,190.0
92419.0,Liverpool,"Gold Coast, port unspecified",Saint John (Antigua),1738.0,499.0,427.0
92438.0,Liverpool,"Gold Coast, port unspecified","Jamaica, port unspecified",1778.0,445.0,408.0
92448.0,Liverpool,"Gold Coast, port unspecified","Jamaica, port unspecified",1732.0,273.0,236.0
92481.0,Liverpool,"Gold Coast, port unspecified","Jamaica, port unspecified",1778.0,359.0,328.0
92505.0,Liverpool,"Gold Coast, port unspecified",York River,1746.0,255.0,226.0
92522.0,Liverpool,"Gold Coast, port unspecified","Jamaica, port unspecified",1775.0,465.0,379.0
92560.0,Liverpool,"Gold Coast, port unspecified","Jamaica, port unspecified",1776.0,281.0,257.0
92569.0,Liverpool,"Gold Coast, port unspecified","St. Kitts, port unspecified",1776.0,210.0,195.0
94624.0,Liverpool,"Gold Coast, port unspecified","Barbados, port unspecified",1737.0,172.0,153.0
94665.0,Liverpool,"Gold Coast, port unspecified","Barbados, port unspecified",1739.0,172.0,153.0
94681.0,Liverpool,"Gold Coast, port unspecified","St. Kitts, port unspecified",1739.0,331.0,283.0
94688.0,Liverpool,"Gold Coast, port unspecified",Saint John (Antigua),1739.0,172.0,153.0
94795.0,Liverpool,"Gold Coast, port unspecified","Barbados, port unspecified",1742.0,240.0,197.0
94797.0,Liverpool,"Gold Coast, port unspecified",NA,1743.0,172.0,NA
94818.0,Liverpool,"Gold Coast, port unspecified","Barbados, port unspecified",1743.0,331.0,283.0
94819.0,Liverpool,"Gold Coast, port unspecified","USA, location unspecified",1743.0,172.0,153.0
94822.0,Liverpool,"Gold Coast, port unspecified",Kingston,1744.0,251.0,215.0
94830.0,Liverpool,"Gold Coast, port unspecified",Kingston,1744.0,184.0,163.0
98843.0,London,"Gold Coast, port unspecified","Portugal, port unspecified",1714.0,195.0,80.0
90808.0,Liverpool,"Gold Coast, port unspecified","Jamaica, port unspecified",1760.0,230.0,197.0
90828.0,Liverpool,"Gold Coast, port unspecified",Basse-Terre,1760.0,360.0,360.0
90847.0,Liverpool,"Gold Coast, port unspecified","Martinique, port unspecified",1760.0,352.0,288.0
90879.0,Liverpool,"Gold Coast, port unspecified","Jamaica, port unspecified",1761.0,352.0,287.0
90917.0,Liverpool,"Gold Coast, port unspecified",Kingston,1763.0,220.0,240.0
90925.0,Liverpool,"Gold Coast, port unspecified",Kingston,1762.0,375.0,372.0
90949.0,Liverpool,"Gold Coast, port unspecified",Rappahannock,1762.0,130.0,106.0
91047.0,Liverpool,"Gold Coast, port unspecified",Kingston,1764.0,113.0,92.0
91059.0,Liverpool,"Gold Coast, port unspecified",Upper James River,1766.0,222.0,197.0
91102.0,Liverpool,"Gold Coast, port unspecified",Kingston,1765.0,410.0,364.0
91112.0,Liverpool,"Gold Coast, port unspecified",Charleston,1765.0,169.0,150.0
91118.0,Liverpool,"Gold Coast, port unspecified",Upper James River,1766.0,122.0,108.0
91200.0,Liverpool,"Gold Coast, port unspecified","Barbados, port unspecified",1769.0,280.0,193.0
91217.0,Liverpool,"Gold Coast, port unspecified",Kingston,1766.0,180.0,198.0
91269.0,Liverpool,"Gold Coast, port unspecified",NA,1765.0,148.0,NA
91341.0,Liverpool,"Gold Coast, port unspecified","Barbados, port unspecified",1767.0,161.0,138.0
91343.0,Liverpool,"Gold Coast, port unspecified",Kingston,1767.0,355.0,290.0
91403.0,Liverpool,"Gold Coast, port unspecified","Americas, port unspecified",1767.0,83.0,65.0
91623.0,Liverpool,"Gold Coast, port unspecified","St. Vincent, port unspecified",1771.0,251.0,215.0
91724.0,Liverpool,"Gold Coast, port unspecified",Charleston,1773.0,390.0,318.0
33799.0,La Rochelle,"Gold Coast, Fr. definition",NA,1671.0,316.0,241.0
33810.0,La Rochelle,"Gold Coast, Fr. definition",Cartagena,1703.0,624.0,487.0
33818.0,"France, port unspecified","Gold Coast, Fr. definition",Cartagena,1704.0,359.0,339.0
33887.0,Nantes,"Gold Coast, Fr. definition",NA,1711.0,316.0,241.0
33900.0,Brest,"Gold Coast, Fr. definition",NA,1678.0,316.0,241.0
32500.0,Le Havre,"Gold Coast, Fr. definition","Martinique, port unspecified",1751.0,250.0,208.0
32509.0,Le Havre,"Gold Coast, Fr. definition","Martinique, port unspecified",1754.0,250.0,208.0
32510.0,Le Havre,"Gold Coast, Fr. definition",Cap Francais,1754.0,258.0,215.0
32524.0,Le Havre,"Gold Coast, Fr. definition",Cap Francais,1764.0,250.0,208.0
32553.0,Le Havre,"Gold Coast, Fr. definition",NA,1767.0,NA,NA
32615.0,Le Havre,"Gold Coast, Fr. definition","Martinique, port unspecified",1776.0,168.0,98.0
32621.0,Le Havre,"Gold Coast, Fr. definition",Cap Francais,1776.0,169.0,150.0
32631.0,Le Havre,"Gold Coast, Fr. definition",Cap Francais,1777.0,288.0,247.0
32649.0,Le Havre,"Gold Coast, Fr. definition",Cap Francais,1778.0,838.0,719.0
32650.0,Le Havre,"Gold Coast, Fr. definition",Cap Francais,1778.0,198.0,170.0
32654.0,Le Havre,"Gold Coast, Fr. definition",Cap Francais,1778.0,310.0,266.0
32707.0,Le Havre,"Gold Coast, Fr. definition","Saint-Domingue, port unspecified",1786.0,310.0,266.0
32708.0,Le Havre,"Gold Coast, Fr. definition",Cap Francais,1786.0,587.0,504.0
32721.0,Le Havre,"Gold Coast, Fr. definition",Cap Francais,1786.0,253.0,228.0
32727.0,Le Havre,"Gold Coast, Fr. definition",Cayes (Les),1787.0,470.0,403.0
32731.0,Le Havre,"Gold Coast, Fr. definition",Cayes (Les),1787.0,221.0,190.0
32732.0,Le Havre,"Gold Coast, Fr. definition",Leogane,1787.0,368.0,316.0
32747.0,Le Havre,"Gold Coast, Fr. definition",Port-au-Prince,1789.0,186.0,160.0
32760.0,Le Havre,"Gold Coast, Fr. definition",Zion Hill,1788.0,417.0,358.0
32766.0,Le Havre,"Gold Coast, Fr. definition",NA,1788.0,310.0,266.0
32771.0,Le Havre,"Gold Coast, Fr. definition",Zion Hill,1789.0,355.0,305.0
32776.0,Le Havre,"Gold Coast, Fr. definition",Cap Francais,1789.0,394.0,338.0
32779.0,Le Havre,"Gold Coast, Fr. definition",Saint-Marc,1789.0,362.0,311.0
32790.0,Le Havre,"Gold Coast, Fr. definition",Port-au-Prince,1789.0,374.0,284.0
32793.0,Le Havre,"Gold Coast, Fr. definition",Basse-Terre,1790.0,163.0,140.0
32794.0,Le Havre,"Gold Coast, Fr. definition",Saint-Marc,1790.0,490.0,420.0
32799.0,Le Havre,"Gold Coast, Fr. definition",Saint-Marc,1790.0,251.0,215.0
32802.0,Le Havre,"Gold Coast, Fr. definition",Zion Hill,1790.0,70.0,60.0
32809.0,Le Havre,"Gold Coast, Fr. definition",Port-au-Prince,1792.0,233.0,200.0
32810.0,Le Havre,"Gold Coast, Fr. definition",Saint-Marc,1790.0,399.0,342.0
32824.0,Le Havre,"Gold Coast, Fr. definition",NA,1791.0,310.0,266.0
32825.0,Le Havre,"Gold Coast, Fr. definition",NA,1791.0,310.0,266.0
32830.0,Le Havre,"Gold Coast, Fr. definition",Basse-Terre,1792.0,77.0,66.0
32832.0,Le Havre,"Gold Coast, Fr. definition",NA,1791.0,310.0,266.0
32835.0,Le Havre,"Gold Coast, Fr. definition",NA,1791.0,310.0,266.0
32837.0,Le Havre,"Gold Coast, Fr. definition",Zion Hill,1793.0,310.0,266.0
33015.0,Marseille,"Gold Coast, Fr. definition",Cap Francais,1765.0,375.0,312.0
33034.0,Marseille,"Gold Coast, Fr. definition",Cap Francais,1785.0,152.0,130.0
33039.0,Marseille,"Gold Coast, Fr. definition",Cap Francais,1786.0,369.0,280.0
